"x","y","t","cluster"
-0.0735560191364783,3.10958741647767,-0.970772296233448,1
-1.16865142442436,1.85603223070671,-0.398679106543692,1
-0.634748264908909,-0.374971735176166,2.69976199428631,1
-0.0288415529283144,0.768192405566515,0.122124116307319,1
0.67069596873393,-0.585965173779813,0.223932926094268,1
-1.65054654342511,-0.673514817403421,2.97057969556429,1
-0.349754239211268,-1.11525282861372,0.798330286805181,1
0.756406438545484,-0.840915804062471,-2.19115033302433,1
-0.538809159977592,2.33473573053056,-1.18966403680317,1
0.227291921672942,-0.07640730724542,-0.771909175214369,1
0.492228570064431,0.168638230604276,2.12017186578538,1
0.267835015331683,0.344626067918875,0.623215829729155,1
0.653257679471382,1.74298410265166,0.694156514651978,1
-0.12270866097738,-0.729824468772324,0.191708087536661,1
-0.41367651359212,-1.40361707283669,-0.962745086330797,1
-2.64314895202898,2.36979332823158,3.09502434165521,1
-0.092941018479472,-0.623899004567598,0.862302322865506,1
0.430284696359987,-1.02256970117943,-3.40628083431917,1
0.53539884086815,-1.74835421152204,1.21478405569658,1
-0.555278351313252,-1.81686239829578,-0.818898739566794,1
1.77950290977515,-0.811721078865686,-1.84952491229571,1
0.286424419628825,0.873963923991125,-0.377543626963657,1
0.126315858458886,1.56956229024895,-1.77709183325981,1
1.27226677946852,1.00068104657154,-1.26247664232359,1
-0.718466221319259,-0.514289081608048,-1.08259976864056,1
-0.450338623924712,0.0844991718002455,-2.92143851099242,1
2.39745248004976,-0.996449874936477,1.45108972698748,1
0.011129187220888,-1.01429965127826,0.265650032608093,1
1.63356842140831,1.25108473361329,-1.97131100087551,1
-1.43850664491452,-1.4362647985066,2.17167114658107,1
-0.190516802042901,2.76520324442571,0.738657699208147,1
0.378423903636832,-0.127731194734539,-0.511078800407309,1
0.300038545205798,0.303403718274648,1.55040312408866,1
-1.00563625951084,-1.04443589623098,1.52097181623488,1
0.0192592746253708,-0.812308275136928,1.42302017593352,1
-1.07742065311198,-1.86254207617023,1.1927599082385,1
0.712703325244282,-0.258695565139077,0.959413519136438,1
1.08477508986065,0.592530599439873,-0.107234228302381,1
-2.22498769648741,0.458635601849535,-0.529942878816648,1
1.23569346230014,-1.10525949948225,-0.658995104560037,1
-1.24104449680849,-1.11527988676713,-1.20326778386301,1
0.454769268982633,-0.71021623848686,-0.360123289301369,1
0.659902638142608,2.11574928942969,-2.19173077262852,1
-0.199889828101433,-1.60839020488152,3.7567419313459,1
-0.645113956859792,-0.253217193137003,2.09225155467667,1
0.16532102124205,2.69034588875913,-1.9452811285249,1
0.438818700714454,-0.142800052291069,-0.697817004337019,1
