"x","y","t","cluster"
-4.20596510153264,9.16787980422377,3.2692808536347,0
5.70844168178737,7.9655210933648,-8.02215491370298,0
-1.80225694812834,3.77596451276913,-2.29740117159672,0
7.58374459929764,5.85025487020612,-4.46720383744687,0
8.72125222901814,-9.4126490467228,6.22987276981585,0
-8.99798131207936,-0.439639772381634,-1.01937644043937,0
0.556488663330674,5.11749884295277,6.13927419036627,0
7.76989707900211,-5.61512287049554,6.18531228848733,0
1.01841328642331,-3.60001604883,5.82797795799561,0
-0.859028240991757,-5.31380945001729,-1.19133258545771,0
9.04530023792759,-7.07255955683067,5.03860814105719,0
-0.923983707418666,-1.69198255087249,2.55857840487733,1
3.51589858196676,-1.70825833934359,4.16161154676229,1
1.4381413587369,-2.59686007169075,-9.88762948815711,0
-7.8620912832208,-6.88159399470314,-0.488731832848861,0
7.91653441395611,-7.1516399437096,-5.54164607380517,0
-5.02746285977773,-5.28592483084649,-2.37963255308568,0
-9.06722123608924,-0.673943484993652,2.23286586483009,0
-3.40716975820251,-4.63374172076583,-2.93440139698796,0
8.9991722531151,7.08498876378872,-7.69951859791763,0
7.71287845806219,-8.99254289986566,-5.07633444014937,0
3.81750744190067,-1.14443853073753,3.32750063147396,1
2.78203491261229,5.91871194373816,-1.63059376236051,0
9.78654157714918,-7.48639465249144,5.70627751378342,0
3.08297482249327,1.20677007841878,-7.86328004370444,0
4.1289032697212,-5.81067848559469,-1.2891237183474,0
0.87250728928484,-7.37487332518213,9.60214820369147,0
1.86401200485416,5.01549571319483,7.78241206509992,0
-4.17463720156811,7.82189811123535,7.65208740360104,0
-6.98714978322387,-2.48563703745604,-6.43395752459764,0
-0.738608616869897,0.942876133602113,0.13130868691951,1
0.306203850079328,-0.859022044576705,0.513300265651196,1
-0.312967055477202,-0.0804296135902405,0.339207091834396,1
0.313516255933791,0.40317023685202,0.0930455885827541,1
-0.359253515023738,-0.826119664125144,0.622927315533161,1
-0.624617761466652,0.985888032242656,0.518333604093641,1
0.564588602632284,-0.493802011944354,-0.959863067604601,1
-0.81281002657488,-0.900923128705472,-0.238192599732429,1
-0.06644191686064,0.372649893630296,-0.898239772766829,1
0.0230109198018909,0.573854705318809,0.595805874560028,1
0.19997791852802,-0.292787848040462,0.847398426383734,1
-0.334352919366211,-0.267117110081017,0.085196740925312,1
-0.0227739326655865,-0.425799738615751,0.704729200340807,1
0.908947654999793,-0.840054175350815,0.167125726584345,1
-0.0341952056623995,-0.269091460853815,0.336647287011147,1
0.780700444243848,-0.643972370773554,0.0226291930302978,1
0.828876373823732,0.0721074412576854,0.525501178577542,1
0.217469964642078,0.00789742404595017,0.80672457581386,1
-0.178620446939021,0.89007020695135,0.640949024353176,1
-0.705810618121177,-0.317357432097197,-0.857136300764978,1
0.870599606540054,-0.0705724516883492,-0.992207313887775,1
-0.397542200051248,-0.834937636740506,-0.895602768287063,1
-0.878558856900781,0.720213692169636,0.733120359480381,1
0.895453880075365,-0.208678720053285,0.152490337844938,1
0.441192546859384,0.471798700746149,-0.372314855922014,1
-0.715411408804357,-0.656513188034296,0.918931567575783,1
0.098569312132895,-0.090476737357676,0.182387514039874,1
0.908182477112859,0.540409518871456,0.0628186715766788,1
0.170966706238687,-0.874700003303587,-0.232126656919718,1
-0.190979436505586,0.630162990186363,-0.360893541015685,1
0.29578695865348,-0.397714951075613,0.616772510576993,1
-0.360358765814453,-0.270657944027334,-0.916161003056914,1
-0.384559978265315,-0.375774416141212,-0.272514610551298,1
-0.560464737471193,-0.925260070245713,0.713193933945149,1
-0.261022268328816,0.0376098467968404,0.395893156994134,1
0.96843840694055,0.358026831410825,0.368972945958376,1
-0.691595398355275,0.806467120535672,-0.30396989453584,1
-0.817912000231445,-0.948946603108197,0.109363658819348,1
-0.716186184436083,0.978156541474164,-0.725512764882296,1
0.380014203023165,-0.394224750809371,0.569863112643361,1
0.238512966781855,0.878276801202446,0.773725143168122,1
0.782788234297186,0.375215163454413,-0.59180823341012,1
0.345998185221106,-0.105926010292023,0.541245922911912,1
0.474155475851148,0.632956277579069,0.192725921515375,1
0.0422714515589178,-0.921001604292542,0.915339484810829,1
0.31967689935118,0.478063371032476,-0.682623204775155,1
0.643610920291394,-0.302561012562364,0.0519485482946038,1
0.572563103400171,0.658501646947116,0.746302735060453,1
0.959643834736198,0.0710827833972871,0.739412140566856,1
-0.121136927511543,-0.450909272767603,-0.952622713521123,1
-0.376595595851541,0.601896423846483,0.95177938695997,1
-0.181050094775856,-0.816710610408336,-0.0195516035892069,1
-0.979065776336938,0.664215548429638,-0.221659353934228,1
-0.63230095198378,-0.446289855055511,-0.164890080224723,1
0.685458637773991,0.506220199167728,-0.814148359000683,1
-0.537676435895264,0.928305140230805,-0.676381579600275,1
-0.521800088696182,-0.83706687996164,-0.189167009666562,1
-0.846617669332772,0.708729492966086,-0.316371111664921,1
-0.508552643936127,0.60447643417865,-0.16948509356007,1
0.46427041105926,-0.229652790818363,-0.391895061824471,1
0.694906330201775,-0.344805201981217,0.120561074931175,1
-0.00494546582922339,-0.590122594032437,-0.688251698855311,1
-0.224181940313429,0.138765325304121,0.91315952828154,1
-0.507102011702955,0.776110380887985,-0.912066749297082,1
-0.777807077392936,0.0594281828962266,-0.255684514530003,1
-0.220011129509658,0.173917313572019,0.925230682827532,1
0.143870627973229,0.331470285076648,0.290855031460524,1
-0.566214474383742,0.0597849171608686,-0.877474771346897,1
-0.110463995952159,0.0196857987903059,-0.180108143016696,1
-0.564018662553281,-0.967679038178176,-0.148189731873572,1
0.00459912652149796,-0.904580030124635,0.0163161694072187,1
-0.292190856300294,0.858701365068555,-0.100800178479403,1
0.29997031763196,0.538571077398956,0.246522767003626,1
-0.250572086777538,-0.597838767804205,-0.720044137910008,1
-0.289109238423407,0.300523000769317,0.815892801620066,1
0.0673758909106255,0.307533364742994,0.138886549510062,1
0.480668720789254,-0.209492477122694,0.0965611478313804,1
-0.557794124353677,0.624609657097608,-0.766344754956663,1
-0.1745077627711,0.094046835321933,0.524056664668024,1
-0.468626626301557,0.770265303086489,-0.0432611065916717,1
0.259946106933057,0.106627975124866,0.563937829341739,1
-0.632343018427491,0.81209622323513,-0.907946902792901,1
0.727288222871721,0.174922734033316,0.639689335599542,1
0.493136008270085,-0.153072698041797,-0.461183105129749,1
0.336569299455732,0.899170645978302,-0.434299170970917,1
0.236035746522248,0.418075806926936,0.286443118937314,1
-0.255523879546672,-0.173389183823019,0.896237675566226,1
0.0596713717095554,-0.963271832559258,-0.986003091093153,1
0.749364685732871,0.133468165528029,-0.296764655970037,1
0.163500199560076,-0.0198730938136578,-0.161908550187945,1
