"x","y","t","cluster"
-4.20596510153264,9.16787980422377,3.2692808536347,0
5.70844168178737,7.9655210933648,-8.02215491370298,0
-1.80225694812834,3.77596451276913,-2.29740117159672,0
7.58374459929764,5.85025487020612,-4.46720383744687,0
8.72125222901814,-9.4126490467228,6.22987276981585,0
-8.99798131207936,-0.439639772381634,-1.01937644043937,0
0.556488663330674,5.11749884295277,6.13927419036627,0
7.76989707900211,-5.61512287049554,6.18531228848733,0
1.01841328642331,-3.60001604883,5.82797795799561,0
-0.859028240991757,-5.31380945001729,-1.19133258545771,0
9.04530023792759,-7.07255955683067,5.03860814105719,0
-0.923983707418666,-1.69198255087249,2.55857840487733,0
3.51589858196676,-1.70825833934359,4.16161154676229,0
1.4381413587369,-2.59686007169075,-9.88762948815711,0
-7.8620912832208,-6.88159399470314,-0.488731832848861,0
7.91653441395611,-7.1516399437096,-5.54164607380517,0
-5.02746285977773,-5.28592483084649,-2.37963255308568,0
-9.06722123608924,-0.673943484993652,2.23286586483009,0
-3.40716975820251,-4.63374172076583,-2.93440139698796,0
8.9991722531151,7.08498876378872,-7.69951859791763,0
7.71287845806219,-8.99254289986566,-5.07633444014937,0
3.81750744190067,-1.14443853073753,3.32750063147396,0
2.78203491261229,5.91871194373816,-1.63059376236051,0
9.78654157714918,-7.48639465249144,5.70627751378342,0
3.08297482249327,1.20677007841878,-7.86328004370444,0
4.1289032697212,-5.81067848559469,-1.2891237183474,0
0.87250728928484,-7.37487332518213,9.60214820369147,0
1.86401200485416,5.01549571319483,7.78241206509992,0
-4.17463720156811,7.82189811123535,7.65208740360104,0
-6.98714978322387,-2.48563703745604,-6.43395752459764,0
